6.132879045996592754e-02
1.112192747627159944e-01
1.724263811146264369e-01
2.855926016062302342e-01
3.878817374376444804e-01
5.206862983694329206e-01
6.073253833049403472e-01
6.786322706254562798e-01
7.599172548065222799e-01
8.098077391092722843e-01
